attempt_id,order_id,attempt_number,attempt_date,attempt_status,failure_reason,customer_contacted,rescheduled,delivery_agent_note
ATT-00306,ORD-10284,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-00307,ORD-10285,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-00308,ORD-10286,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-00309,ORD-10287,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-00310,ORD-10288,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00311,ORD-10289,1,2026-07-12,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-00312,ORD-10290,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-00313,ORD-10291,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00314,ORD-10292,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-00315,ORD-10293,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-00316,ORD-10294,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-00317,ORD-10295,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-00318,ORD-10296,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00319,ORD-10297,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00320,ORD-10298,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-00321,ORD-10299,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-00322,ORD-10300,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-00323,ORD-10301,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-00324,ORD-10302,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-00325,ORD-10303,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-00326,ORD-10304,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-00327,ORD-10305,1,2026-08-22,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-00328,ORD-10305,2,2026-08-22,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-00329,ORD-10306,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-00330,ORD-10307,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-00331,ORD-10308,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-00332,ORD-10309,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-00333,ORD-10310,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-00334,ORD-10311,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-00335,ORD-10312,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-00336,ORD-10313,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-00337,ORD-10314,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-00338,ORD-10315,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-00339,ORD-10316,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-00340,ORD-10317,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-00341,ORD-10318,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-00342,ORD-10319,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-00343,ORD-10320,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00344,ORD-10321,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-00345,ORD-10322,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-00346,ORD-10323,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-00347,ORD-10324,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-00348,ORD-10325,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-00349,ORD-10326,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-00350,ORD-10327,1,2026-07-05,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-00351,ORD-10328,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-00352,ORD-10329,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-00353,ORD-10330,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-00354,ORD-10331,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-00355,ORD-10332,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-00356,ORD-10333,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-00357,ORD-10334,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-00358,ORD-10335,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-00359,ORD-10336,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-00360,ORD-10337,1,2026-07-25,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-00361,ORD-10337,2,2026-07-25,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00362,ORD-10337,3,2026-07-25,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-00363,ORD-10338,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-00364,ORD-10339,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-00365,ORD-10340,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-00366,ORD-10341,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-00367,ORD-10342,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-00368,ORD-10343,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-00369,ORD-10344,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-00370,ORD-10345,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-00371,ORD-10346,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-00372,ORD-10347,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-00373,ORD-10348,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-00374,ORD-10349,1,2026-08-16,FAILED,PINCODE_NOT_SERVICEABLE,True,False,Delivery attempt unsuccessful
ATT-00375,ORD-10349,2,2026-08-16,FAILED,COD_AMOUNT_NOT_READY,False,False,Delivery attempt unsuccessful
ATT-00376,ORD-10350,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-00377,ORD-10351,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-00378,ORD-10352,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00379,ORD-10353,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-00380,ORD-10354,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-00381,ORD-10355,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-00382,ORD-10356,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-00383,ORD-10357,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-00384,ORD-10358,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-00385,ORD-10359,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-00386,ORD-10360,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-00387,ORD-10361,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-00388,ORD-10362,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-00389,ORD-10363,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-00390,ORD-10364,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-00391,ORD-10365,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-00392,ORD-10366,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-00393,ORD-10367,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-00394,ORD-10368,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-00395,ORD-10369,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-00396,ORD-10370,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-00397,ORD-10371,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-00398,ORD-10372,1,2026-06-08,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-00399,ORD-10372,2,2026-06-08,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00400,ORD-10372,3,2026-06-08,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00401,ORD-10373,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-00402,ORD-10374,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-00403,ORD-10375,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-00404,ORD-10376,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00405,ORD-10377,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-00406,ORD-10378,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-00407,ORD-10379,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-00408,ORD-10380,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-00409,ORD-10381,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-00410,ORD-10382,1,2026-07-18,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-00411,ORD-10382,2,2026-07-18,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-00412,ORD-10383,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-00413,ORD-10384,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-00414,ORD-10385,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-00415,ORD-10386,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-00416,ORD-10387,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-00417,ORD-10388,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-00418,ORD-10389,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-00419,ORD-10390,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-00420,ORD-10391,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-00421,ORD-10392,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-00422,ORD-10393,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-00423,ORD-10394,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-00424,ORD-10395,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-00425,ORD-10396,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-00426,ORD-10397,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-00427,ORD-10398,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-00428,ORD-10399,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-00429,ORD-10400,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-00430,ORD-10401,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-00431,ORD-10402,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-00432,ORD-10403,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-00433,ORD-10404,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-00434,ORD-10405,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-00435,ORD-10406,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-00436,ORD-10407,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-00437,ORD-10408,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-00438,ORD-10409,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00439,ORD-10410,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-00440,ORD-10411,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-00441,ORD-10412,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-00442,ORD-10413,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-00443,ORD-10414,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-00444,ORD-10415,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-00445,ORD-10416,1,2026-08-19,DELIVERED,,True,False,Delivered successfully
ATT-00446,ORD-10417,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-00447,ORD-10418,1,2026-08-21,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00448,ORD-10419,1,2026-07-19,FAILED,ADDRESS_NOT_FOUND,False,False,Delivery attempt unsuccessful
ATT-00449,ORD-10419,2,2026-07-19,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-00450,ORD-10419,3,2026-07-19,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-00451,ORD-10420,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-00452,ORD-10421,1,2026-07-02,DELIVERED,,True,False,Delivered successfully
ATT-00453,ORD-10422,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-00454,ORD-10423,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-00455,ORD-10424,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-00456,ORD-10425,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-00457,ORD-10426,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-00458,ORD-10427,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-00459,ORD-10428,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-00460,ORD-10429,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-00461,ORD-10430,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-00462,ORD-10431,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-00463,ORD-10432,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-00464,ORD-10433,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-00465,ORD-10434,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-00466,ORD-10435,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-00467,ORD-10436,1,2026-06-24,DELIVERED,,True,False,Delivered successfully
ATT-00468,ORD-10437,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-00469,ORD-10438,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-00470,ORD-10439,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-00471,ORD-10440,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-00472,ORD-10441,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-00473,ORD-10442,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-00474,ORD-10443,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-00475,ORD-10444,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-00476,ORD-10445,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-00477,ORD-10446,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-00478,ORD-10447,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-00479,ORD-10448,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-00480,ORD-10449,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-00481,ORD-10450,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-00482,ORD-10451,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-00483,ORD-10452,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-00484,ORD-10453,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-00485,ORD-10454,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-00486,ORD-10455,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-00487,ORD-10456,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-00488,ORD-10457,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-00489,ORD-10458,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-00490,ORD-10459,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-00491,ORD-10460,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-00492,ORD-10461,1,2026-06-10,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-00493,ORD-10462,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-00494,ORD-10463,1,2026-08-06,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-00495,ORD-10463,2,2026-08-06,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00496,ORD-10464,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-00497,ORD-10465,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-00498,ORD-10466,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-00499,ORD-10467,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-00500,ORD-10468,1,2026-06-16,FAILED,PINCODE_NOT_SERVICEABLE,False,False,Delivery attempt unsuccessful
ATT-00501,ORD-10469,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-00502,ORD-10470,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-00503,ORD-10471,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-00504,ORD-10472,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-00505,ORD-10473,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-00506,ORD-10474,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-00507,ORD-10475,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-00508,ORD-10476,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-00509,ORD-10477,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-00510,ORD-10478,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-00511,ORD-10479,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-00512,ORD-10480,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-00513,ORD-10481,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-00514,ORD-10482,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-00515,ORD-10483,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-00516,ORD-10484,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-00517,ORD-10485,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-00518,ORD-10486,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-00519,ORD-10487,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-00520,ORD-10488,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-00521,ORD-10489,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-00522,ORD-10490,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-00523,ORD-10491,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-00524,ORD-10492,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-00525,ORD-10493,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-00526,ORD-10494,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-00527,ORD-10495,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-00528,ORD-10496,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-00529,ORD-10497,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-00530,ORD-10498,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-00531,ORD-10499,1,2026-07-26,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00532,ORD-10499,2,2026-07-26,FAILED,ADDRESS_INCORRECT,False,False,Delivery attempt unsuccessful
ATT-00533,ORD-10500,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-00534,ORD-10501,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-00535,ORD-10502,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-00536,ORD-10503,1,2026-07-17,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-00537,ORD-10503,2,2026-07-17,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-00538,ORD-10503,3,2026-07-17,FAILED,CUSTOMER_RESCHEDULED,True,True,Delivery attempt unsuccessful
ATT-00539,ORD-10504,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-00540,ORD-10505,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-00541,ORD-10506,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-00542,ORD-10507,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-00543,ORD-10508,1,2026-06-16,FAILED,CUSTOMER_UNAVAILABLE,False,False,Delivery attempt unsuccessful
ATT-00544,ORD-10508,2,2026-06-16,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-00545,ORD-10508,3,2026-06-16,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-00546,ORD-10509,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-00547,ORD-10510,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-00548,ORD-10511,1,2026-08-26,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-00549,ORD-10511,2,2026-08-26,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-00550,ORD-10512,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-00551,ORD-10513,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-00552,ORD-10514,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-00553,ORD-10515,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-00554,ORD-10516,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-00555,ORD-10517,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
